cik,n_marks,max_revenue,med_revenue,mean_gross_margin,mean_op_margin,mean_rd_intensity,mean_net_margin,first_year_observed,last_year_observed,n_firm_years,log10_n_marks
1131543,3,,,,,,,2013,2013,1,0.47712125471966244
1102934,22,1116270000.0,429053000.0,0.4350157184765766,0.1581988940318139,0.11660142603495897,0.10894987376738995,2010,2021,12,1.3424226808222062
1604464,44,8573000.0,8573000.0,,-32.72051790505074,31.789688557097865,-32.208795054240056,2014,2023,10,1.6434526764861872
1625278,24,538900000.0,379600000.0,0.9316517085272311,-0.0673179171845913,0.16338362571429932,-0.012791263969463096,2021,2023,3,1.380211241711606
1763329,1,0.0,0.0,NaN,-inf,,,2019,2023,5,0.0
1167294,16,87179000.0,76360000.0,0.8839541616366082,-0.18051122263980104,0.23284502984228644,-0.4083789460049876,2011,2014,4,1.2041199826559246
913165,103,248373000.0,230712500.0,0.6844836429192794,0.09832775355859198,0.0715031440088339,0.04720813197674013,2011,2016,6,2.012837224705172
879703,6,8981000.0,8689500.0,,0.008944507733541803,,-0.06415865132965352,2011,2016,6,0.7781512503836435
1704715,7,4092987000.0,2026047000.0,,0.09607690029916456,,0.00035216318081759496,2018,2023,6,0.8450980400142567
1857816,11,703831000.0,703831000.0,0.12729902490796796,0.15639833994240093,0.0,0.034059312533832695,2023,2023,1,1.041392685158225
1259045,284,3676200000.0,2832600000.0,0.3161153686552356,0.11089313404235782,,0.0207351958540046,2013,2014,2,2.4533183400470375
1528308,1,20599228.0,16473860.0,NaN,NaN,NaN,NaN,2012,2021,10,0.0
1085770,146,227033000.0,212009000.0,0.7862701918539025,0.013441695644456894,0.16237423508533969,-0.011336673569333953,2011,2013,3,2.1643528557844367
1676047,7,2085314.0,1750881.5,0.4362020972232862,NaN,NaN,NaN,2016,2023,8,0.8450980400142567
1387673,36,945509.0,400334.0,NaN,-inf,inf,-inf,2011,2014,4,1.556302500767287
1408356,20,255031000.0,209434000.0,0.28557404633080474,-1.1193788833167506,0.11299679068772188,-0.06078055680367283,2013,2016,4,1.301029995663981
81061,66,54942000000.0,32618759000.0,0.27409853863971584,0.07800593792516776,,0.0594114641901846,2009,2023,15,1.8195439355418683
947484,7,9614808000.0,4200073000.0,,,,0.19071548680392938,2010,2023,14,0.8450980400142567
1759509,214,3208323000.0,2364681000.0,0.2687370089449724,-0.49487086175155054,0.35228716537312726,-0.505365314770083,2019,2023,5,2.3304137733491905
907654,23,,,,,,,2011,2023,13,1.3617278360175928
1029023,7,27432000.0,8410000.0,,-0.855272401793886,,-1.8345269116326675,2011,2013,3,0.8450980400142567
1099132,8,1686000.0,401000.0,0.9572906233848905,NaN,NaN,NaN,2011,2023,13,0.9030899869919434
1636300,1,,,,,,,2015,2015,1,0.0
1594109,165,1312151000.0,493331000.0,,0.0933204554150481,,0.06904944587688412,2014,2020,7,2.217483944213906
1002135,38,147849000.0,81238000.0,0.35380918929449073,-0.20727411704548643,0.14306757192575262,-0.16003475480275384,2011,2020,9,1.57978359661681
1410187,4,6180.0,NaN,NaN,NaN,,NaN,2011,2023,13,0.6020599913279623
1665918,360,29487000000.0,25043080500.0,0.17978668451899857,0.018089314019636166,,0.01052581652356932,2016,2023,8,2.5563025007672873
52988,42,14092632000.0,11484158500.0,0.21735619537361545,0.04783532652238013,,0.03442044445464347,2009,2024,16,1.6232492903979003
1272830,9,1247934000.0,895072000.0,0.9479598805401668,0.04799192880511722,0.038523810725023554,-0.02155535372869695,2011,2021,11,0.9542425094393249
1434729,288,3587995000.0,3403983000.0,0.36148463134218184,0.0779948913296754,,0.04379604169916546,2011,2016,6,2.4593924877592306
1468679,14,1865364.0,338910.0,0.40605425031982534,-70.26926543174478,11.488378954754218,-51.98680423682661,2011,2021,11,1.1461280356782377
1679063,1,294406894.0,55363906.0,0.5689763000448801,-0.2452317613918953,,-0.1581515646939584,2017,2023,7,0.0
1381507,9,56017000.0,56017000.0,0.692771837120874,-0.17487548422800223,0.36417516111180537,-0.23608904439723655,2022,2022,1,0.9542425094393249
711665,5,224664000.0,75890000.0,NaN,NaN,0.020136596660730106,NaN,2011,2018,8,0.6989700043360187
62709,56,22736000000.0,16938000000.0,,0.1748991535150949,,0.12955459791974974,2009,2023,15,1.7481880270062005
1599617,11,4296000000.0,2829000000.0,0.13053579957390563,-0.055022109076797075,,-0.07293945206605539,2014,2023,10,1.041392685158225
1178697,58,116251000.0,69828000.0,0.19764828327891135,-0.21345130301226667,0.20908470811319338,-0.38663585983417353,2019,2023,5,1.7634279935629371
1627014,4,1551900000.0,1082800000.0,,0.2010955161427477,,0.11783248249708562,2015,2022,8,0.6020599913279623
1040161,37,80637000.0,59677000.0,0.5324392274094049,-0.22693682522009076,0.4264817208224968,-0.1902322013491007,2011,2023,13,1.5682017240669948
790703,37,36775011000.0,27246268000.0,0.05337543039631317,0.01001664728002644,,0.006772145924151972,2010,2019,10,1.5682017240669948
842633,25,1394860000.0,863980000.0,0.252437281288671,0.05631195885548532,,0.0473647118769569,2011,2023,13,1.3979400086720375
1576263,53,72092000.0,12926000.0,,-inf,inf,-inf,2013,2022,10,1.724275869600789
1730430,33,38544000.0,38544000.0,0.7639061851390618,-1.4879877542548776,2.884971288224713,0.3417998477929987,2018,2023,6,1.5185139398778873
716006,199,5121800000.0,4981600000.0,,0.022845734919084645,,-0.005255906444710923,2011,2022,12,2.2988530764097064
1852353,2,,,,,,,2021,2023,3,0.30102999566398114
889930,53,45659000.0,35380000.0,0.5073559231666547,-0.5098995121219639,0.1888603551989865,-0.535237308599322,2012,2014,3,1.724275869600789
1690820,66,10771000000.0,5586565000.0,0.18188795330136848,,,-0.12459933738790012,2017,2023,7,1.8195439355418683
915913,126,9617203000.0,2869005000.0,0.32000182732166704,0.15507761142224094,0.024975955765544722,0.13455714028309324,2010,2023,14,2.1003705451175625
880242,15,5884000.0,226106.0,0.7647601449909055,-29.876758590560414,3.6101951996378006,-74.64681617626007,2011,2023,13,1.1760912590556811
1637866,1,2682762.0,1868187.0,NaN,NaN,,NaN,2020,2023,4,0.0
895447,2,1175882000.0,976765000.0,0.3193825681529433,0.07297825930525922,,0.03841900312089046,2011,2023,13,0.30102999566398114
25743,66,69963000.0,16777713.0,0.9503319766214232,-4.159757066102689,1.1962931518706856,-4.5211249063718695,2011,2023,13,1.8195439355418683
1688757,7,165151000.0,87120500.0,0.47735080703043087,-0.3216311441934397,0.16462741746799106,-0.45660125336449936,2018,2023,6,0.8450980400142567
1626853,20,121768000.0,121768000.0,0.4470233629874573,-0.0211119012554933,0.16279655903565968,-0.01928207962910633,2015,2019,5,1.301029995663981
1635282,4,409662000.0,326780000.0,0.6264470150417075,0.09413068734385695,,-0.05572023152577536,2015,2023,9,0.6020599913279623
1822711,2,,,,,,,2021,2022,2,0.30102999566398114
1169652,7,145072000.0,100585000.0,0.7714589890153456,-0.08733825081552503,0.1684252461159178,-0.12236777724788632,2013,2021,9,0.8450980400142567
1496323,13,,,,,,,2019,2023,5,1.1139433523068367
1518715,7,,,,,,,2012,2023,12,0.8450980400142567
1803284,2,0.0,0.0,inf,-inf,NaN,-inf,2020,2020,1,0.30102999566398114
29006,63,492200.0,492200.0,0.09914668833807395,,,-0.7864689150751727,2011,2011,1,1.7993405494535815
1622536,41,,,,,,,2015,2015,1,1.6127838567197355
1442711,11,1133531.0,NaN,NaN,NaN,NaN,NaN,2011,2017,6,1.041392685158225
1138608,3,8491651.0,6077080.0,NaN,-inf,,-inf,2019,2022,4,0.47712125471966244
740664,49,85254000.0,32804000.0,0.37998930096230893,0.044077419488675176,0.039078414034205707,0.04523911755362951,2011,2023,13,1.6901960800285134
906192,264,1389214000.0,1389214000.0,0.23748392976172136,-0.19919825167324834,,-0.22839821654547104,2015,2015,1,2.421603926869831
59440,34,1903711000.0,1278824000.0,0.35119488246945973,0.15394116821682494,,0.062200714844029115,2010,2023,14,1.5314789170422551
1442836,25,42123000.0,10594000.0,,,197.48826879234966,-131.17935950159594,2017,2023,7,1.3979400086720375
1261436,2,73236500.0,73236500.0,,,,0.026369691206142937,2011,2013,3,0.30102999566398114
18255,34,1011091000.0,924685000.0,0.3725447659292494,,,0.039196598115782195,2011,2023,13,1.5314789170422551
1111711,1,6651600000.0,5053400000.0,0.6932162965083669,0.15683625025467654,,0.0663855565971091,2010,2023,14,0.0
1396033,7,1097702000.0,978776000.0,0.3807753373738802,0.02956721148931633,,0.020762115001549834,2011,2023,13,0.8450980400142567
1539029,27,29575000.0,923500.0,1.0,-527.7414302684912,119.26839396574691,-194.24101754483354,2016,2023,8,1.4313637641589871
1385818,55,107399000.0,7320357.0,0.43564149256739043,-14.126606660724187,6.194159077002052,-16.62091824568045,2012,2024,11,1.7403626894942439
1080667,11,7224000.0,7224000.0,1.611295681063123,-1.4660852713178294,1.4619324473975637,,2012,2012,1,1.041392685158225
1922858,2,12343745.0,12343745.0,0.3442422052626654,-0.15894317324280435,,-0.11820156686645747,2022,2023,2,0.30102999566398114
1000045,1,80515050.0,56245826.5,0.9998333846824906,,,-0.015343605942368155,2011,2023,13,0.0
48287,2,2429631000.0,2184400000.0,0.3579277932873549,0.04503503850395542,,0.033306351803274604,2010,2023,14,0.30102999566398114
277928,3,27437000.0,27437000.0,0.33691730145424065,-0.13598425483835697,0.094179392790757,0.08127710755549077,2011,2011,1,0.47712125471966244
1493566,8,745000.0,641500.0,NaN,-inf,inf,-inf,2014,2021,8,0.9030899869919434
1082754,62,,,,,,,2011,2015,5,1.7923916894982537
72903,106,11537000000.0,10612934500.0,0.6777325127849527,0.16848770406086588,,0.0898485288591165,2009,2023,15,2.02530586526477
1861645,3,,,,,,,2021,2021,1,0.47712125471966244
901491,216,2102103000.0,1619248000.0,,0.0636577238603879,,0.04034764562881117,2009,2023,15,2.3344537511509307
1335112,6,37910393.0,28657973.0,NaN,-inf,NaN,-inf,2011,2023,14,0.7781512503836435
1089063,157,12368198000.0,7596473000.0,0.3396827038689544,0.0969714311365875,,-0.009652243223454576,2010,2023,14,2.1958996524092336
1394872,1,240945.0,142136.0,0.23306816373563133,-14.423514237703307,,-inf,2011,2016,6,0.0
1277141,10,110457000.0,110457000.0,0.2821912599473098,-0.002082258254343319,0.08090025982961696,-0.02813764632390885,2014,2014,1,1.0
1114200,2,501641000.0,501641000.0,0.899448011625844,0.28323641807587496,,0.17345073468875152,2010,2010,1,0.30102999566398114
1514416,11,490907000.0,343113000.0,0.45394752036277847,0.0178788397328891,0.13247199687282943,-0.015709900263086128,2017,2023,7,1.041392685158225
1392380,29,64549000.0,28266000.0,-0.37497304860242103,-27.386753671237773,1.868796239267139,-14.536111425697698,2011,2023,13,1.462397997898956
908315,117,81410800.0,2750700.0,0.36109674172693507,9.327054467082517,,5.49571296881651,2011,2023,13,2.0681858617461617
1450708,72,0.0,NaN,,NaN,,NaN,2011,2016,6,1.8573324964312683
1801754,1,12104000.0,12104000.0,,,,1.6991810988791585,2020,2022,3,0.0
887343,16,85825000.0,85825000.0,,,,4.063093504223711,2011,2023,13,1.2041199826559246
1664998,75,174886000.0,174886000.0,1.2075466303763596,-0.037670253765309976,,-0.710880230550187,2021,2021,1,1.8750612633916997
55772,231,1203134000.0,687244000.0,0.3081885072080536,0.04243258700338331,,0.03819737515036602,2012,2022,10,2.363611979892144
68589,18,960900000.0,939250000.0,0.3917829119442023,0.12274723171198754,,0.06550380446513608,2016,2017,2,1.2552725051033058
1711438,31,NaN,NaN,,,,NaN,2018,2018,1,1.4913616938342726
1705126,4,NaN,NaN,,,,NaN,2017,2017,1,0.6020599913279623
1366561,20,766915000.0,468172500.0,0.6529567056392597,-0.2567442173365695,0.2493068037465936,-0.19455949371108713,2018,2023,6,1.301029995663981
1509432,36,291881000.0,237504000.0,0.4562490209978835,0.2051735897883738,,0.19646166876006435,2011,2017,7,1.556302500767287
1289592,34,1775790000.0,1462314000.0,,,,-0.06032481341890004,2010,2013,5,1.5314789170422551
935036,174,1452579000.0,1012964500.0,0.5215261305901436,0.1267015615803157,0.18256336952101637,0.0737708492528841,2010,2023,14,2.2405492482825995
1013934,48,1065480000.0,997137000.0,,0.08123040595306003,,0.04562586922162893,2010,2023,14,1.6812412373755872
110536,17,,,,,,,2011,2012,2,1.2304489213782739
355811,174,1858897406.0,1683557080.5,0.3558696370035911,0.2578307437567525,0.06659278454584396,0.194199889708911,2010,2023,14,2.2405492482825995
1543623,1,3634560.0,2503369.0,NaN,-0.41165224395540995,,NaN,2012,2023,12,0.0
1074909,2,110873419.0,3114496.0,2.0310507894139245,-1.7530221062230247,0.14816364738080834,-2.115432038580169,2011,2013,3,0.30102999566398114
1020475,10,629161.0,494093.5,,-20.357329024580125,,-25.086826736975357,2012,2015,4,1.0
889570,24,223400000.0,205950000.0,,0.06630227683820475,,,2011,2014,4,1.380211241711606
1866757,14,439882000.0,380189000.0,0.4542744334846424,0.03143927589109378,,NaN,2021,2023,3,1.1461280356782377
1383701,5,35376796.0,1032000.0,,-13.855216781801277,9.057057274202602,-17.27640560133962,2013,2022,10,0.6989700043360187
920465,39,33419000.0,10056000.0,0.941658714322894,-inf,inf,-inf,2011,2021,11,1.591064607026499
1800682,92,3137757000.0,1609369000.0,,-0.016463692474668834,,-0.1088354451809047,2020,2023,4,1.9637878273455551
1623715,2,,,,,,,2021,2021,1,0.30102999566398114
1533932,168,3579000000.0,2577203000.0,,0.13851276064759585,,0.05206029637292937,2012,2018,7,2.2253092817258624
727510,20,97865000.0,8377000.0,,-11.6422188599964,0.25887016389645023,-3.327232932538443,2011,2023,13,1.301029995663981
357097,1,337000.0,200000.0,-24.415177955345232,-inf,inf,-inf,2012,2018,7,0.0
1339947,49,14914000000.0,13619000000.0,0.4742581685733078,0.24344849205298666,,0.14181977929552378,2009,2019,11,1.6901960800285134
1302177,2,1532191.0,810147.0,4.083286868502826,-1.415292438666439,0.7928159898882466,-1.7083538154684428,2011,2013,3,0.30102999566398114
862831,2,,,,,,,2015,2023,9,0.30102999566398114
722830,60,3517739.0,2894630.5,0.6162515110498031,-72.96349178594198,121.3620480198422,-167.57401470471154,2012,2019,8,1.7781512503836434
748268,7,6428963.0,403940.0,NaN,NaN,NaN,NaN,2011,2024,12,0.8450980400142567
1754820,24,209023000.0,151053000.0,-0.1830180212133958,-2.2355364142584766,1.0893049456588948,-3.4185221687774736,2019,2023,5,1.380211241711606
1178727,1,12640000.0,1461399.5,0.8011310948699185,-6.791111473982308,0.26737968737229395,-11.490892241558408,2011,2022,12,0.0
1740797,48,NaN,NaN,NaN,NaN,,NaN,2018,2023,6,1.6812412373755872
1879726,79,6250780.0,6250780.0,-0.0014088469341156002,-2.3132772076652386,,-1.535991944255015,2021,2023,3,1.8976270912904412
1403256,1,1895923000.0,858337000.0,,,,-0.032507987744184,2011,2022,12,0.0
1496963,38,784038000.0,784038000.0,0.8851004710076977,-0.3184827451237106,0.22886201506074358,-0.3472029768929434,2021,2023,3,1.57978359661681
949699,46,492418000.0,9307000.0,NaN,inf,inf,-inf,2012,2014,3,1.6627578316815739
1084597,7,4054957.0,4012043.0,0.1304779692266746,-1.7545353613827488,0.33471645593940513,-1.9936067050813613,2011,2014,4,0.8450980400142567
93631,29,111406000.0,111406000.0,0.3058497746979516,-0.05765398632030591,,-0.15518463996553147,2012,2013,2,1.462397997898956
1519894,4,27417779.0,18471328.5,0.5489852553964469,-inf,,-inf,2011,2016,6,0.6020599913279623
1114483,83,1386778000.0,1215012000.0,0.3130800565692866,0.07559275069504343,,0.05963417261519489,2011,2023,13,1.919078092376074
1114995,53,190283000.0,132111500.0,0.5716077882809838,-0.17291939400523607,0.2830858838944039,-0.1520831527358328,2016,2023,8,1.724275869600789
1636422,43,241926000.0,154941000.0,,-0.6133253636393581,0.33599438560175343,-0.5154375425345866,2019,2023,5,1.6334684555795864
1381531,183,5850000000.0,5342500000.0,0.21741758640720438,0.03951016364736072,,0.04231072892659798,2010,2023,14,2.2624510897304293
1144834,3,2312000.0,2312000.0,-2.7774653979238755,-4.5192474048442905,,-3.570069204152249,2011,2012,2,0.47712125471966244
813298,78,521815000.0,442221000.0,0.45158657801822205,0.019624973997843485,,0.007066939608203083,2011,2023,13,1.8920946026904801
838879,1,231662.0,231662.0,0.8000319430895011,-43.03849142284881,0.49846759503069127,-372.03887128661586,2011,2011,1,0.0
1852633,27,118724000.0,118724000.0,,-0.18349280684613054,,-0.06338229844007952,2022,2024,2,1.4313637641589871
1845437,15,580000.0,580000.0,0.5258620689655172,-86.25,,-94.4448275862069,2021,2023,3,1.1760912590556811
1024626,9,73702.0,40401.0,0.562884594623772,-3041.628303999801,NaN,-3247.8488497313047,2011,2016,6,0.9542425094393249
1607281,8,930.0,200.0,,-1001.9140053763441,,-26381.682670250895,2014,2016,3,0.9030899869919434
1434110,18,204796.0,91000.0,NaN,-inf,0.40424111400775736,-inf,2011,2017,7,1.2552725051033058
854852,1,34047000.0,33789000.0,0.2919572328091867,-0.009538188561376058,0.0400700610504746,-0.023784860438592837,2011,2014,4,0.0
1347218,1,2577515000.0,1521443000.0,,0.007284976987712924,,0.21700453584183899,2011,2014,4,0.0
1853044,255,53099000.0,53099000.0,0.407559464396693,0.04389913181039191,,0.03212866532326409,2022,2023,2,2.4065401804339546
922621,4,6271000000.0,2555637500.0,,0.14775259121927634,,0.08728701164281326,2010,2023,14,0.6020599913279623
1424151,1,NaN,NaN,,,,NaN,2011,2016,6,0.0
755003,34,137624000.0,137624000.0,0.16205385688542695,-0.0017547811428239302,,0.13609908155554262,2011,2012,2,1.5314789170422551
73124,166,4432600000.0,3995000000.0,,,,0.3852912958044173,2009,2023,15,2.220108088040055
1101020,16,194481635.0,181850054.5,0.11606001415016373,0.04773908607337282,,,2011,2012,2,1.2041199826559246
1605057,1,147950.0,147950.0,0.8795088446887948,-9.960420127606215,,-5.3246551265495015,2021,2023,3,0.0
1058299,68,559984000.0,457198000.0,0.3361449003556882,0.022399685799746678,0.013195446521310236,0.011279474242662768,2011,2015,5,1.8325089127062362
1323885,38,399245000.0,155109000.0,0.7536599031487532,-0.120046344238071,0.19265518981170635,-0.11837971709888984,2011,2023,13,1.57978359661681
1071411,36,150530557.0,61496620.0,0.3673167471933739,-0.07164410716950531,,-0.08947450154338044,2011,2017,7,1.556302500767287
849213,25,,,,,,,2011,2015,5,1.3979400086720375
1570827,3,890265000.0,775351000.0,,0.2852570195579966,,0.15107325105468045,2017,2023,7,0.47712125471966244
882508,5,26072000.0,18956000.0,0.4610854062280023,-0.8583280872358274,0.6703377271295629,-0.8543240372422912,2011,2023,13,0.6989700043360187
1996192,1,12872891.0,12872891.0,0.28866530447589434,0.019179607750892943,,-0.01749816727260411,2024,2024,1,0.0
1444310,9,3300472.0,2602464.0,0.5718293684070413,-0.2398372118117499,0.23509305347058587,-0.7156549239329757,2012,2015,4,0.9542425094393249
1883835,4,7452129.0,7452129.0,0.058882770279473154,-0.028141353967436687,0.13602354441261014,-0.04357318559568682,2022,2023,3,0.6020599913279623
1357671,17,4796474.0,152412.5,0.5132101400957051,-22.49743221666483,2.0540793474732046,-24.6344446149985,2011,2022,12,1.2304489213782739
1850266,2,1678000.0,1108000.0,0.13491344360209312,-83.4496656933595,32.7568301350076,-59.387933058916836,2022,2023,2,0.30102999566398114
778946,104,738320000.0,691297000.0,0.977525721183811,,,0.06195074327255607,2011,2020,6,2.0170333392987803
1522690,5,124371000.0,33064774.0,,,,33.82543725390094,2012,2020,9,0.6989700043360187
1080602,156,0.0,0.0,NaN,,inf,-inf,2011,2013,4,2.1931245983544616
1492298,3,405647000.0,134780000.0,,,,0.5585100983344147,2011,2023,13,0.47712125471966244
1746618,19,1101416000.0,580649000.0,0.7228364851907623,0.1237533353152187,,0.09176420242142885,2019,2023,5,1.2787536009528289
49615,24,40958000.0,28521500.0,0.6527720961559412,-0.35735676664374927,0.20796603859303936,-0.2870180999381685,2011,2018,8,1.380211241711606
880555,18,397639000.0,315783500.0,,0.10632000846832634,,-0.15414428094186478,2012,2015,4,1.2552725051033058
1094238,18,,,,,,,2012,2013,2,1.2552725051033058
740694,15,463988000.0,460120000.0,0.3697455057558634,0.18581124904102464,,0.06915217143924789,2010,2012,3,1.1760912590556811
1766140,5,951000.0,NaN,,NaN,NaN,NaN,2021,2023,3,0.6989700043360187
100378,29,355870000.0,271375000.0,0.2739639189589656,0.025843567392414158,,0.0028544872710467854,2012,2024,12,1.462397997898956
352825,60,655057000.0,561899000.0,0.2066039874335009,0.001051503782492219,,0.027046071098016145,2011,2023,13,1.7781512503836434
1855509,1,33425912.0,15774170.0,0.4230448825277735,-0.13876834301427202,0.023317931208363174,-0.06834006887191738,2021,2023,3,0.0
1811999,5,41344.0,16691.0,0.9042978267225417,-49.913073988385584,,-42.24035647874383,2020,2023,4,0.6989700043360187
708819,8,6705000000.0,3070275000.0,-0.03955828355416529,-0.07162261781004178,0.005105936824298851,-0.09819926712720523,2009,2019,11,0.9030899869919434
1597033,37,3866956000.0,2530280500.0,0.32661272152472054,-0.13889071401273412,,-0.21666239891417957,2014,2023,10,1.5682017240669948
1600847,19,1784000.0,1784000.0,0.18497757847533633,-40.940582959641254,23.930493273542602,-35.31165919282511,2021,2023,3,1.2787536009528289
725876,2,17985000.0,13907000.0,,NaN,,NaN,2011,2016,6,0.30102999566398114
314808,71,2053200000.0,1705400000.0,0.19566999305040025,-0.7523540569473132,,-0.5379395228992597,2010,2023,14,1.851258348719075
842023,58,1136702000.0,563003000.0,0.6576230571877798,0.30998228954806534,,0.24312889170724275,2011,2024,13,1.7634279935629371
81100,66,3092700000.0,3092700000.0,,0.18684353477543894,,0.09238788113945744,2015,2015,1,1.8195439355418683
1373561,20,,,,,,,2011,2016,6,1.301029995663981
1275477,10,17930750.0,16150685.0,,,,-0.5442420409571033,2013,2023,10,1.0
768216,9,222758.0,222758.0,NaN,NaN,,NaN,2011,2023,13,0.9542425094393249
1616156,2,83454.0,NaN,,NaN,NaN,NaN,2015,2024,10,0.30102999566398114
1230276,96,1384826000.0,389484000.0,0.5522102295114514,-0.08779561398034733,,-0.10119476667577774,2011,2017,7,1.9822712330395682
1108109,38,14155000000.0,12289500000.0,0.8222286615524633,0.05495751694135381,,0.0020436304459212386,2010,2023,14,1.57978359661681
1530979,23,344365000.0,313651000.0,0.2716015145960286,-0.07759328648337971,0.02119589844111498,-0.11558915687774403,2021,2023,3,1.3617278360175928
1628369,118,9493700000.0,9069850000.0,,0.018888440371821757,,0.003601305975203369,2018,2023,6,2.0718820073061255
1020416,110,993644000.0,890032500.0,,0.019090505583684424,,-0.07582132312566546,2010,2015,6,2.041392685158225
726513,12,2010460000.0,1978832000.0,,0.10593479163042364,,0.040864025716336946,2015,2018,4,1.0791812460476247
1158419,5,8321991.0,7424269.0,,-0.08902437016162386,,-0.1288237844844665,2011,2016,6,0.6989700043360187
842517,1,,,,,,,2011,2023,13,0.0
1057379,19,293742000.0,278809000.0,0.33284390285219945,0.10408962844117017,,0.07616664900153955,2011,2023,13,1.2787536009528289
1822250,36,2541000000.0,2134500000.0,0.44339662395729307,-0.31925274017496597,0.13513270983282227,-0.29560471601261784,2020,2023,4,1.556302500767287
1271833,3,54020000000.0,44688000000.0,,0.1423536056811116,,0.08019986784442874,2016,2023,8,0.47712125471966244
82166,86,406668000.0,406175000.0,0.27120303407969865,0.11003677894424609,0.041902554238404444,0.09459109709018321,2011,2020,10,1.9344984512435675
1649338,20,6824000000.0,6824000000.0,0.6955597889800703,0.20669695193434937,0.29213071512309496,-0.003443728018757322,2016,2017,2,1.301029995663981
1830214,67,477706000.0,313837000.0,,-14.466427329582876,2.615711798741934,-4.291544297725755,2021,2023,3,1.8260748027008262
890264,3,65447000.0,48868000.0,0.6826857181016589,0.0025683092358285836,0.35514108575692843,-0.050617755309894985,2012,2016,5,0.47712125471966244
1390478,3,9319000.0,1450000.0,NaN,-inf,6.567368421052631,-inf,2011,2023,13,0.47712125471966244
1487999,5,198915000.0,184197000.0,,,,0.03018884128641699,2011,2012,2,0.6989700043360187
1114936,3,183503.0,175153.0,,-1.3781877584171678,0.4616732739498215,-2.280148085025912,2011,2012,2,0.47712125471966244
1295961,12,0.0,0.0,inf,-inf,,-inf,2018,2021,3,1.0791812460476247
357294,12,3004918000.0,2300072500.0,,,,-0.10429733897684411,2011,2024,14,1.0791812460476247
1532158,2,537325.0,245763.0,NaN,NaN,,NaN,2012,2019,7,0.30102999566398114
1587732,3,2578005000.0,1652730000.0,0.699377619515866,0.17688624734497332,,0.10291436265749702,2014,2023,10,0.47712125471966244
1166568,52,,,,,,,2012,2014,3,1.716003343634799
742126,3,563070000.0,324268500.0,0.4315742842448088,0.21372301463601176,,0.07781290723187329,2011,2018,8,0.47712125471966244
1110607,20,29593000.0,21881500.0,0.3441977955101339,-0.15487434520743779,,-0.12554592935157755,2011,2023,12,1.301029995663981
1307748,2,1437395000.0,251809000.0,,0.0051410640332393105,,0.16148653772717864,2011,2023,13,0.30102999566398114
1335282,1,69201.0,69201.0,0.2529732229303045,-11.124651377870261,,,2011,2011,1,0.0
1360565,38,25135000.0,1709397.0,2.1368451042285095,0.2159203193092463,,0.2311043804432404,2011,2023,13,1.57978359661681
1070494,169,726437000.0,42135000.0,0.9436200677067885,-117.26438667181255,21.257394939584803,-117.42981722619759,2011,2023,13,2.2278867046136734
751978,14,399079000.0,250733000.0,0.4325946128861614,0.01743919944322013,0.17061524614438206,0.02923095515163065,2011,2023,13,1.1461280356782377
878828,7,52788000.0,36723237.0,0.44584141847678355,0.0034534165982871377,0.09929358130189632,0.015456995717063693,2011,2022,12,0.8450980400142567
1470915,16,4813048.0,4375141.0,0.47693242433029504,-0.4839770250246742,,-0.661062137507979,2012,2013,2,1.2041199826559246
802967,132,1184969000.0,1159515000.0,0.22089779914146027,-0.12190770440256288,,-0.15340319378925996,2013,2015,3,2.1205739312058496
28917,225,6780129000.0,6420342000.0,0.3664279184000313,,,0.05615533521582608,2010,2023,14,2.3521825181113623
1287151,15,586960000.0,542932000.0,0.3831380668346579,0.07348916293763041,0.016846176621934404,-0.06396258617694446,2011,2017,7,1.1760912590556811
2178,1,3945969000.0,1944279000.0,,0.0028978211771359336,,0.0037035364133703795,2011,2023,13,0.0
1790625,6,176846000.0,167757000.0,0.27719559627379264,-0.04115382078911789,,-0.12030055789068242,2020,2022,3,0.7781512503836435
1206264,4,4921200000.0,2872100000.0,0.451605434628148,0.15315240638069,,0.08385198465814493,2010,2023,14,0.6020599913279623
1760903,15,2876273.0,1539471.5,0.49197063807029523,,,-59.333090129117366,2020,2023,4,1.1760912590556811
1817004,27,23216423.0,15044721.0,0.12051457641775577,-0.9579410590026033,,-0.6925090138079283,2021,2023,3,1.4313637641589871
1005229,85,936240000.0,744530500.0,0.319533321784031,0.08090132949794983,0.01666084760178323,0.049800264889344616,2012,2023,12,1.9294189257142926
1577526,140,310582000.0,217988000.0,0.6106901750571487,-0.7148662715340001,0.5206179351896354,-0.5499458652679239,2021,2024,4,2.1461280356782377
1383097,10,2859884.0,639107.0,0.09965921968729982,-5.427649044615597,,-4.173417714603436,2013,2017,5,1.0
1421665,2,4643974.0,2964872.0,NaN,-0.7202877234450858,,-2.4809852821554355,2011,2012,2,0.30102999566398114
1178879,63,329233000.0,18411000.0,1.4485425699075865,-53.968847714313036,,-49.30420156223579,2011,2023,13,1.7993405494535815
896400,359,54539000.0,38952000.0,0.5350168892504403,-0.05017465052062642,0.4542139850823305,-0.3637784709476666,2011,2014,4,2.555094448578319
1430960,2,64575450.0,29531783.5,0.08540263394177046,0.024055754401062918,0.0018028938579607442,0.014245181199623288,2011,2016,6,0.30102999566398114
1429775,3,,,,,,,2010,2012,3,0.47712125471966244
1723648,5,102545000.0,51272500.0,0.5514359549466088,-inf,0.23431664147447462,-inf,2019,2022,4,0.6989700043360187
